Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,HOG_mean,HOG_std,KAZE_count,KAZE_mean,KAZE_std,ORB_count,ORB_mean,ORB_std,AKAZE_count,AKAZE_mean,AKAZE_std,LoG_mean,LoG_std,Distancia con la imagen original
gradient.png,1530.2019642726914,134.65370706629585,39.11779600479418,-521587040.0,302.29095059952044,0.4293269308776971,9.574196642685854,0.03313521269655292,0.9012071240255316,1.5258789062499998e-05,0.0001285318623020004,8.340809735954593,0.0012551726727133318,2.337106910670167e-07,1.892395184791329e-11,1.4360515516350568e-12,-6.4179215744664415e-24,-9.694671312288127e-17,-3.8540048972847785e-24,0.1451656073331833,0.0813889354467392,3201,0.07491900771856308,0.10006070137023926,500,127.7051875,73.6144272414711,2482,120.12456242321765,93.8638358293779,0.0388481547030746,16.847513069041238,0.0
edges.png,15236.572456748203,95.56760980991565,123.43651184616407,-414716380.0,19934.51309352518,0.6934378080533143,78.17456115107915,0.564610644102444,0.3458247805631144,1.52587890625e-05,0.0022054575440455795,1.263197431889262,0.0018937818923197088,5.423941173543112e-07,1.715695714291652e-13,1.7298103224190363e-13,2.2774975492025028e-26,-1.2456815242264002e-16,1.9218403083929916e-26,0.1289796233177185,0.10517610609531403,3038,0.07876743376255035,0.09706024080514908,500,127.2310625,74.16094775972792,3603,121.85619906908178,91.51434821054121,-0.03092988867691789,73.89312485525626,0.000638609294210258
binary_resized.png,11892.22597566667,139.94566666666665,109.05148314290214,-810679000.0,4244.097679465776,0.572641413705731,33.256772398441846,0.34328428984266535,0.8215310620643654,1.52587890625e-05,0.0013408674391055773,5.860520808704304,0.0010718465104797873,7.123910581696339e-09,1.6428833144335214e-11,8.204121984788255e-14,1.8198964544433394e-28,-2.1218684796178143e-18,-9.524687385042599e-26,0.14061743021011353,0.08889514207839966,8996,0.07274255901575089,0.10165392607450485,500,134.74475,73.53185345438737,6700,118.53107169072669,96.09386259910698,-0.0027444444444444443,54.79054737230605,0.00018332630226142936
emboss.png,10470.259624762772,130.8976409926372,102.32428658320943,-541856900.0,4823.367654676259,0.35315967542393883,43.35285179856115,0.24269281899363457,0.7696743568534214,1.52587890625e-05,0.0009478960177056881,7.2395839797683035,0.0013347155754382352,2.9715795371711417e-07,1.9900380203902884e-12,5.975291008158761e-14,4.1156499004050875e-27,3.1908728615547304e-17,2.018962406904929e-26,0.14076460897922516,0.08878900110721588,5827,0.07356180995702744,0.10106265544891357,500,132.4988125,74.24267050416387,4944,122.87357751074327,95.55302048960128,-0.003570306693941971,76.90807925465158,7.954292802920244e-05
RGB.png,3374.5266229910476,123.08307603118783,58.09067586963546,-476879040.0,802.1578628297362,0.061570001695203776,20.972573621103123,0.00878771002007364,0.8603174310097322,1.5258789062499998e-05,3.074917485673652e-05,9.891215349011068,0.0013422576434088034,3.805631782690931e-07,2.648810529381137e-11,9.673869444180282e-14,-5.108506684901886e-26,-3.0644661464653905e-17,1.4618634488478e-25,0.1487087458372116,0.07477011531591415,2650,0.070107102394104,0.10348909348249435,500,134.2165,73.76804696309914,2243,118.3073971481403,96.82175459141888,-0.005677247339508585,27.652378814208276,8.708509451498687e-05
dilated.png,1130.639836471874,188.17473050313743,33.62498827467267,-774418500.0,79.21126522781775,0.6452528117831167,4.10227721822542,0.06209220813354508,0.9649686118184931,1.52587890625e-05,0.00024206724338703673,6.965863259124429,0.0007413460173187671,8.881162846941202e-08,5.3914454783855577e-14,3.2042386479486806e-14,-1.0342534222610444e-27,-9.33440651912925e-18,8.39057974906038e-28,0.13095226883888245,0.10261466354131699,1165,0.06854823231697083,0.10452818125486374,500,135.1404375,74.04988159888302,806,116.36683887239148,97.0270279161495,0.015020571402303078,9.200307963016028,0.0005138266758253248
gaussian_blur.png,2179.399045453552,123.08518041796594,46.68403416001612,-471514850.0,59.351340047961635,0.17374507688569849,5.798879616306954,0.016323421901050003,0.9832963479936097,1.52587890625e-05,6.19107123375431e-05,8.523533581179564,0.0011814837771698576,3.159394853291222e-07,2.979257722232804e-11,4.887964930612815e-13,-1.0466118875162024e-24,-1.6106783756725016e-16,1.54399063700288e-24,0.13170284032821655,0.10172929614782333,2091,0.0695558562874794,0.10386040806770325,500,134.3491875,73.75197035055974,1643,117.72718836993505,96.86778647763572,-0.004118111261789291,11.10038648194457,7.368894142265697e-05
segmentation_by_color_range.png,4853.284909448196,99.41970129966315,69.66552166924609,-384526240.0,1910.0565448441253,0.21344620348619095,25.25687482014389,0.17442129880013207,0.7978776819060464,1.5258789062499998e-05,0.0006811623129989815,8.46034720438127,0.0014110317100833882,4.1893940302630087e-07,2.358456045851036e-11,7.787836330164377e-13,-3.14955332214004e-24,-4.827246880985158e-16,-1.1045974048005475e-24,0.14474670588970184,0.08213061094284058,4462,0.07270167022943497,0.10168315470218658,500,132.7771875,74.28252514615967,3370,118.86108381573187,95.82782141708638,-0.008944920740723715,36.10017972321381,0.00015585914743638374
segmentation_by_color.png,4900.996664697467,98.9970183597531,70.00711867158559,-383077730.0,1877.5241477218226,0.22161344018780374,24.82677026378897,0.1827489581467718,0.8035202965388836,1.52587890625e-05,0.000713700021196269,8.399481662707961,0.00141184849372553,4.211075345998941e-07,2.454118212603242e-11,8.021644639950181e-13,-3.434469002183685e-24,-4.902075980865269e-16,-9.336871187120342e-25,0.14440937340259552,0.0826524868607521,4425,0.07264828681945801,0.10172131657600403,500,132.9819375,74.29899552649479,3373,118.80333701088198,95.87708395198246,-0.008695918664429479,35.918568727400796,0.00015667593308298292
segmentation_region_growing.png,11617.917445368117,59.39469510653458,107.78644369941944,-257743660.0,13311.381582733813,0.7952913975527665,52.201496402877694,0.6927368373738828,0.4270765489537748,1.52587890625e-05,0.002705960249518512,1.0038366642079655,0.003279111327409735,1.0045979363964578e-06,5.762547478332188e-10,3.6246387468946172e-12,-1.6108646523213324e-22,1.907567171070318e-15,-3.863553788881413e-23,0.11536788195371628,0.11974062025547028,5183,0.07240087538957596,0.10189755260944366,500,129.5189375,74.42908632632201,3995,119.36273620714418,94.88248865965826,0.011814190819868068,64.5972818780478,0.0020239388015060493
