Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,HOG_mean,HOG_std,KAZE_count,KAZE_mean,KAZE_std,ORB_count,ORB_mean,ORB_std,AKAZE_count,AKAZE_mean,AKAZE_std,LoG_mean,LoG_std,Distancia con la imagen original
gradient.png,354.95906302963346,22.860411944808938,18.840357295699928,-11759944.0,50.63413854422665,0.505872325819854,3.2767887470279127,0.06678717902887972,0.9288595346034088,1.52587890625e-05,0.00026044080761203597,6.455641987046673,0.36216668060582574,0.1230565960456193,0.006103808072501062,0.0041828250078488945,2.1105332404931453e-05,0.0013956561496688423,-1.1219524265087447e-06,0.12961500883102417,0.10433530062437057,64,0.06552828848361969,0.10644737631082535,123,128.0952743902439,73.55104636072858,29,116.48388920293951,94.48612554340873,0.011173406497276234,5.256973012106953,0.0
edges.png,4131.896830592876,17.389359417869496,64.27983222281212,-14539985.0,7226.299226757777,0.88887061749519,28.338428340226578,0.8797111842472362,0.12720110931642944,1.52587890625e-05,0.0034363379359047827,0.4927522576246222,0.008533749438615314,6.512743908917199e-06,1.666899830092804e-07,1.1976943149209617e-08,-1.6738772877170347e-16,1.9290366344029932e-11,5.082956831502819e-16,0.05514439195394516,0.11939214169979095,345,0.06403295695781708,0.10735353082418442,345,121.86965579710144,74.85153508023086,185,122.641736818786,94.80642056721287,-0.008867151775418506,34.36580263714599,0.3745053693502629
binary_resized.png,3110.56780789997,239.19900555555554,55.77246460306349,-1427331100.0,277.6661547022816,0.9287242671990719,3.9241291040623265,0.8966910300016487,0.955432215087778,1.5258789062499998e-05,0.0035026660998985423,1.0079906324861,0.000717959915611695,1.3423882315941489e-10,1.172274743361907e-13,5.295080411414541e-13,-6.96736476312205e-26,-5.564018002835031e-18,1.1202456511148653e-25,0.027201993390917778,0.08147096633911133,1223,0.06895140558481216,0.10426266491413116,500,130.1045625,76.56887180299572,936,109.38414249684742,96.23584781950193,0.0,12.58587656418451,0.3818963266211099
emboss.png,2279.985241526844,176.60018290985724,47.749191003899156,-139026860.0,1843.0544666227097,0.08511495528823633,28.647825131371256,0.015995102419719465,0.5971022957936271,1.52587890625e-05,6.058901159225617e-05,9.570621946593578,0.0008183100848347742,3.181811965557891e-08,1.6497015995709573e-12,1.372939600316375e-12,-7.161219735013347e-25,5.975744475933247e-17,1.938168976489384e-24,0.12287923693656921,0.11218996345996857,184,0.07094021141529083,0.1029198095202446,395,142.38322784810126,74.20875641608275,107,102.10004596292325,95.9529560103235,-0.007912839476718756,27.105528354859953,0.3818013405927677
RGB.png,3385.233815805289,166.80512147600302,58.18276218782749,-130511080.0,114.78339227556994,0.22118816802044378,6.870307099042938,0.020864609541561576,0.9524501197094019,1.52587890625e-05,8.006127321343669e-05,8.26319086408016,0.0009311151423785042,4.883339254655475e-08,9.040461022740224e-12,8.669199709146108e-12,-1.238615048801703e-23,2.0878296388122395e-16,7.574133734468193e-23,0.12108202278614044,0.11408980190753937,28,0.06641106307506561,0.10589887201786041,122,148.6890368852459,73.97086698557074,11,93.83159463487333,94.88942478593322,0.0016501650165016502,6.056953410782401,0.3816945747166479
dilated.png,767.5302462728318,189.09775736609805,27.70433623591859,-149894940.0,16.73332134508182,0.7212270483208484,1.5062438809966232,0.07299239425748895,0.9891114780735062,1.52587890625e-05,0.00028471795378527724,6.1836825152294885,0.0006786515815057047,1.9883431829116012e-08,5.936653929024056e-15,1.9626261315742775e-14,-9.532480284246887e-29,-8.100891875667241e-19,1.891913024648071e-28,0.11030052602291107,0.12432348728179932,22,0.0668179839849472,0.10564259439706802,34,133.34191176470588,76.47365228236441,8,96.1311475409836,93.83746855729075,0.003956419738359378,3.163755448225075,0.381933524144532
gaussian_blur.png,3320.617205528198,166.8138030670537,57.62479679381263,-130476800.0,12.826789746048872,0.4248826275934725,2.18729644947951,0.03944402460283649,0.9930884519119695,1.52587890625e-05,0.000153320799551708,7.03433264958726,0.0007176984414684702,2.3303962196606772e-08,1.765988436342272e-13,3.7849642718846707e-13,1.72830419171864e-26,1.2509635698857128e-17,9.63174723927621e-26,0.11136612296104431,0.12350611388683319,13,0.0664595514535904,0.10586844384670258,14,155.92857142857142,73.75653291715375,5,90.62950819672132,94.65390164425047,-0.0006362081991331663,2.7834696479879892,0.3818965666294755
segmentation_by_color_range.png,4924.438689228345,150.8687489230851,70.17434495047563,-117564184.0,694.6484645047852,0.2629088989904433,9.216627704849248,0.07197417226457181,0.8807831428578926,1.52587890625e-05,0.00028073473536388023,7.835015226980077,0.0007864661961914934,2.4062233350827483e-08,1.5435754830571911e-12,2.6140101417104808e-12,-2.2586995245196863e-24,3.350794728478991e-16,4.740157809148399e-24,0.11867701262235641,0.11538819968700409,129,0.05835867300629616,0.11054078489542007,176,131.2775213068182,76.28743636020873,35,103.8327868852459,99.84309776304916,0.005686110779752674,14.350065441714356,0.3818314812529592
segmentation_by_color.png,4924.438689228345,150.8687489230851,70.17434495047563,-117564184.0,694.6484645047852,0.2629088989904433,9.216627704849248,0.07197417226457181,0.8807831428578926,1.52587890625e-05,0.00028073473536388023,7.835015226980077,0.0007864661961914934,2.4062233350827483e-08,1.5435754830571911e-12,2.6140101417104808e-12,-2.2586995245196863e-24,3.350794728478991e-16,4.740157809148399e-24,0.11867701262235641,0.11538819968700409,129,0.05835867300629616,0.11054078489542007,176,131.2775213068182,76.28743636020873,35,103.8327868852459,99.84309776304916,0.005686110779752674,14.350065441714356,0.3818314812529592
segmentation_region_growing.png,15727.875366780347,150.48640104974353,125.41082635394899,-125828220.0,6006.325301204819,0.907631942589044,23.55421686746988,0.6574478346413635,0.809124388401608,1.52587890625e-05,0.002568110273345233,0.983305099221617,0.001224369345549283,4.7641086784295954e-08,2.4141552211877032e-11,2.13193844617039e-11,1.519065406592526e-22,2.598738750026144e-15,4.591907616147572e-22,0.05751573294401169,0.12257234752178192,516,0.06407836824655533,0.107326440513134,385,131.72224025974026,74.64865839501766,219,104.0810689422861,97.09169611802105,0.05962463716251143,41.156301950254814,0.38141705122279
