Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,HOG_mean,HOG_std,KAZE_count,KAZE_mean,KAZE_std,ORB_count,ORB_mean,ORB_std,AKAZE_count,AKAZE_mean,AKAZE_std,LoG_mean,LoG_std,Distancia con la imagen original
gradient.png,1762.3184217352396,66.21454285583258,41.97997643800243,-226968540.0,248.41505071770337,0.3956085747863144,7.725573205741626,0.03390114982599759,0.9295427782804097,1.52587890625e-05,0.00013154433436224122,8.088327335601619,0.004704628968666109,1.1376927250597907e-06,1.9660733732154955e-10,4.842143790340368e-09,-1.14393436231267e-18,4.956126828442074e-12,4.583925058129581e-18,0.14451149106025696,0.08256354928016663,2493,0.069256491959095,0.10406026244163513,500,123.0900625,74.1033725699856,1798,123.84391582632797,92.584658207415,0.02097696317470994,12.206641377220311,0.0
edges.png,13732.851036551316,77.26655532965437,117.1872477556808,-336102880.0,21811.5628708134,0.6645716656289269,85.53554066985646,0.5954449332862518,0.2061261829053235,1.52587890625e-05,0.002325906719601246,1.2065263872605052,0.002175148326279922,5.935474039480953e-07,3.8177169672967365e-11,3.468472831278066e-11,-9.58270990728631e-22,2.5640733512388066e-14,8.214177607538839e-22,0.12873061001300812,0.10540501028299332,4977,0.07760796695947647,0.09798981249332428,500,130.1515625,74.09651875296568,4370,122.70336496980156,92.17287378112239,0.015194827032728496,72.80764052214977,0.0025294807009194013
binary_resized.png,11938.073074452148,171.34514166666668,109.26148943910727,-1010160700.0,3501.7622871452418,0.7008002699852482,25.748425153032834,0.531997237139354,0.8531983382135241,1.52587890625e-05,0.0020780581871266057,3.9912346437270037,0.0007846010882472706,1.763603517708149e-09,9.686754542124011e-12,6.415357198091902e-13,1.5861035209281869e-24,-6.335210304616149e-18,-2.0475327605783482e-25,0.11542382836341858,0.11310657113790512,5967,0.0724269300699234,0.1018790602684021,500,131.5059375,74.73811922135914,4504,115.73745377515068,94.95255553323938,-0.0012722222222222223,43.43122306901268,0.0039200280450042
emboss.png,5075.744551571635,143.7221861289879,71.24425977980005,-577712100.0,3107.135590430622,0.10684988873897315,37.95357320574163,0.06046980429725532,0.6939860276397317,1.52587890625e-05,0.00023571681145415942,9.771451915560553,0.0010814396718830978,1.765151273168638e-07,2.020606482876959e-12,2.4970784259183256e-13,4.8350778235294424e-26,-5.98503127460569e-17,-1.7065643849710372e-25,0.14883895218372345,0.07452266663312912,4442,0.0770917683839798,0.0983964279294014,500,131.0915625,74.145031383152,3982,119.70876320491392,92.87321159132858,-0.00378724184844918,51.105203853007325,0.0036231894242792257
RGB.png,2082.158765173205,140.9175558341104,45.63067789517492,-553779500.0,394.82713492822967,0.11793807621699982,12.285982775119617,0.01305412218403604,0.873226082725722,1.52587890625e-05,4.865615292903274e-05,9.138250588299753,0.000987665749476766,2.2305110653843334e-07,5.944112869329418e-12,1.1100706534610502e-12,2.8359176159413812e-24,-4.454950200390186e-16,2.974504077085459e-25,0.1468656212091446,0.07830220460891724,993,0.07391141355037689,0.10080725699663162,500,132.740875,74.36025302024177,868,116.24558056961547,93.81608981855749,0.0001605087362612165,16.289581077844833,0.0037169633317264733
dilated.png,1246.5864695152616,174.89880306342388,35.30703144580781,-711948540.0,49.5325052631579,0.6361404373160605,3.1495923444976084,0.05337787308638143,0.9801020932960466,1.5258789062499998e-05,0.00020794823993483175,7.059977224356323,0.0007017808441610051,6.512154864417382e-08,5.745923984213151e-12,2.2022075217513198e-13,-2.3492552516971004e-25,-5.535893685530947e-17,-7.859361561912534e-26,0.1316944807767868,0.10165473818778992,624,0.07226835191249847,0.10199159383773804,500,130.1580625,74.63019716405748,452,114.75021761207022,93.70890728571153,0.011197395172508675,5.782289216232232,0.0040028482682068324
gaussian_blur.png,1724.2859117380185,140.92024626626107,41.52452181227399,-552510200.0,49.703253588516745,0.25292693491970997,4.533538755980862,0.02262829534025317,0.9771946782292339,1.52587890625e-05,8.706477986705472e-05,8.05444355914357,0.0008344574916156334,1.2586463660116485e-07,7.069996122673959e-12,1.1816774323428403e-14,-2.2353654376585878e-27,2.3293420781488783e-18,-2.5824370154996297e-27,0.13647764921188354,0.0951969102025032,712,0.07373395562171936,0.1009371280670166,500,132.08925,75.09356519993906,614,115.67047578362792,93.87037371139907,0.001578335906568629,6.954282701566885,0.0038701716093210415
segmentation_by_color_range.png,3080.066877878376,128.01590565143619,55.498350226636255,-500879040.0,1336.633955980861,0.16433799702924484,16.54538181818182,0.0578226026321167,0.7408228813213102,1.52587890625e-05,0.00022535354256831444,8.70879832353431,0.0009526161025448473,1.3359632870665576e-07,1.2678172232242261e-11,7.178267593722296e-14,-5.898160585162037e-26,1.771267387689421e-17,-3.4792985209389e-26,0.14345672726631165,0.08437223732471466,2251,0.07233568280935287,0.10194384306669235,500,131.5105,74.52497242367822,1732,115.42220686783024,94.70983647714553,0.002793616338260697,26.242670075495322,0.0037520130004802137
segmentation_by_color.png,3085.588098363496,127.98643573790707,55.54807015876876,-500782530.0,1337.0161339712918,0.164942142686337,16.52651866028708,0.058419547562993,0.7413372815786449,1.52587890625e-05,0.00022769064319342995,8.703261116860618,0.0009526254078979551,1.3359795685091043e-07,1.2678068115959243e-11,7.189037334128936e-14,-5.915951893312334e-26,1.775601631429025e-17,-3.479414848303437e-26,0.14335814118385315,0.08453913778066635,2255,0.0722949281334877,0.10197275876998901,500,131.398625,74.44186388121521,1741,115.5483187540607,94.68673788199855,0.002793616338260697,26.279942566808323,0.003752003695127003
segmentation_region_growing.png,16240.67280784214,131.446795175566,127.43889833109097,-571782140.0,16156.067942583732,0.7515444907793232,63.35712918660287,0.5601388180773084,0.5026010643073894,1.52587890625e-05,0.002187989052223773,1.2531408084399183,0.0013979243660073972,3.059167141700062e-07,6.563643134538473e-11,1.8022812655226708e-11,1.5710313358896314e-22,5.351658188015969e-15,-5.99639503430758e-22,0.12664715945720673,0.10796091705560684,6755,0.07722274959087372,0.09829368442296982,500,133.5649375,74.29410412758938,5016,118.12163045467618,92.39924479594632,-0.004761759175749423,74.76878357370242,0.003306704707275648
