Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,HOG_mean,HOG_std,KAZE_count,KAZE_mean,KAZE_std,ORB_count,ORB_mean,ORB_std,AKAZE_count,AKAZE_mean,AKAZE_std,LoG_mean,LoG_std,Distancia con la imagen original
gradient.png,506.6578122853218,62.09903626428217,22.509060670879222,-39311788.0,46.60306728889953,0.42613188417627385,4.126022097243827,0.04269494422789073,0.9539477597810636,1.52587890625e-05,0.00016607762966920362,7.266752097827654,0.09498594852941177,0.0013074846887487065,4.2436485997175654e-05,0.00021155357855605564,1.9448092985293026e-08,6.706196069589055e-06,4.85417265547502e-09,0.14287877082824707,0.08532606810331345,69,0.07060498744249344,0.10315006226301193,364,135.16766826923077,74.44172573829444,51,120.34104789456767,96.96574591972757,0.0418281172379533,7.275823294055675,0.0
edges.png,14071.990174684224,80.76393442622951,118.62541959750543,-67566490.0,11603.91887040804,0.8215495514039302,45.50556419767859,0.6484387268127348,0.5877913435738733,1.52587890625e-05,0.0025329178160742043,1.0775893627225925,0.00223871814142334,7.064988990819236e-07,2.28082058686955e-12,5.364325356805551e-13,5.412888626304243e-25,2.7456163745195085e-16,2.4306870573092563e-25,0.11644092947244644,0.11883531510829926,810,0.07472812384366989,0.10020332783460617,422,127.63921800947867,73.33401149240771,503,122.02529087768471,92.78888415251568,-0.04552409339294585,70.97444677815753,0.09275668716930904
binary_resized.png,11287.898441643332,88.93203333333334,106.24452193710192,-509715650.0,594.6848052309406,0.8197121083236205,8.360186421814136,0.4931617220289741,0.9736700103343426,1.5258789062499997e-05,0.0019263525445932263,3.912642612969818,0.0013064035224621818,1.4836782221699863e-07,6.591764171444047e-10,7.510987126769256e-11,-1.041687913975157e-20,-8.515719335138645e-15,-1.3069148232079829e-20,0.08763401210308075,0.12409856170415878,5627,0.07271727919578552,0.10167200863361359,500,127.4788125,74.91819989888869,3938,116.67242254951752,94.10121471305375,0.006258333333333334,27.287491583954264,0.09368891546828147
emboss.png,5495.89933326078,116.7865871833085,74.13433302634333,-88247896.0,1117.3145466874078,0.13712424522921157,23.590522914921625,0.07119346169684339,0.8984066725403407,1.52587890625e-05,0.000277680533835954,9.34006084154641,0.0014662239641024253,2.1143014372684215e-07,4.651358483130312e-11,2.9336807296083003e-11,4.584714857743231e-22,1.2300498422353442e-14,9.819420318886171e-22,0.13178932666778564,0.10161872953176498,466,0.07426078617572784,0.10055016726255417,418,131.97824461722487,74.3910187753239,369,116.47567639610823,94.22825036740925,0.012538499751614507,52.900306107370355,0.09352911015760301
RGB.png,3325.8925990239795,106.86297069051167,57.67055226910853,-77889460.0,95.78024410673687,0.16186213757319573,6.972498105380718,0.01861179893041523,0.943090092813367,1.52587890625e-05,7.108304675222497e-05,8.327129005564023,0.003136502879848319,4.0432294362940143e-07,1.46380693052171e-08,4.40135968984133e-09,-5.01982242241834e-18,1.82568831632295e-13,3.496980148127091e-17,0.1380959153175354,0.09288739413022995,12,0.06942534446716309,0.10394769161939621,280,134.45066964285715,73.82864012177218,7,111.96018735362998,94.32670718814408,0.0319324391455539,12.037026569517762,0.0918589991392014
dilated.png,673.6323721132067,145.56081470442126,25.95442875721226,-109811320.0,26.3972318615133,0.6333829274476156,2.4797574887320013,0.061241914567218385,0.9803277320491879,1.52587890625e-05,0.0002387391000481159,6.640337163704641,0.0007799066743950113,4.863562197780154e-08,4.185870405651345e-11,6.013026731876646e-12,8.090559193420708e-23,1.3061033844506687e-15,5.054486808040112e-23,0.128601536154747,0.10552722960710526,31,0.07548517733812332,0.09963426738977432,217,133.0367223502304,73.46930849592852,12,128.14344262295083,95.37435543991917,0.020804769001490312,5.351782330810983,0.09421536133646943
gaussian_blur.png,3001.76943605817,106.89778440139096,54.78840603684478,-77574000.0,8.177834948745563,0.37276782690024846,2.119560448326752,0.034115006051883154,0.9935911940228888,1.52587890625e-05,0.00013238527614961484,7.027859625432161,0.0011343177530197502,7.840867851356242e-08,6.70796821314274e-10,5.843259345600398e-11,-1.7678893578731816e-21,-1.262735253233361e-15,1.1432650315497234e-20,0.13150948286056519,0.10196102410554886,12,0.0670827329158783,0.10547467321157455,55,131.36136363636365,73.64419287082343,5,117.77049180327869,97.55388480599701,0.004769001490312966,4.350118864686685,0.0938609850322973
segmentation_by_color_range.png,3325.89259902398,106.86297069051167,57.67055226910854,-77889464.0,96.92856288141677,0.1618998096517853,7.0124845438953365,0.01793748160772042,0.9498380574103378,1.5258789062500003e-05,6.838665274565654e-05,8.399406805410688,0.0012671571021444132,9.122456866493196e-08,5.894896071260549e-10,1.0372670295334707e-10,8.13471276190937e-21,1.803594097366567e-14,2.432505397677039e-20,0.1380959153175354,0.09288739413022995,16,0.06733283400535583,0.1053151860833168,298,136.72934144295303,73.72431189402523,12,110.0327868852459,94.7635482269482,0.03372081470442126,12.147830747438173,0.0937281587619714
segmentation_by_color.png,3325.89259902398,106.86297069051167,57.67055226910854,-77889464.0,96.92856288141677,0.1618998096517853,7.0124845438953365,0.01793748160772042,0.9498380574103378,1.5258789062500003e-05,6.838665274565654e-05,8.399406805410688,0.0012671571021444132,9.122456866493196e-08,5.894896071260549e-10,1.0372670295334707e-10,8.13471276190937e-21,1.803594097366567e-14,2.432505397677039e-20,0.1380959153175354,0.09288739413022995,16,0.06733283400535583,0.1053151860833168,298,136.72934144295303,73.72431189402523,12,110.0327868852459,94.7635482269482,0.03372081470442126,12.147830747438173,0.0937281587619714
segmentation_region_growing.png,15967.508362499195,110.50760059612519,126.36260666233186,-92449810.0,9433.047146105062,0.8549342240626048,36.99234174943161,0.6204148641706195,0.7045831838516291,1.52587890625e-05,0.0024234475265711803,1.0967074279669142,0.0016231768649929055,4.312607137947313e-07,5.464894522158647e-11,5.5457611740800376e-11,2.38528505044918e-21,8.004548144163474e-15,1.9056428230798417e-21,0.10981377214193344,0.12495195865631104,1111,0.07463829219341278,0.10027026385068893,433,135.84555427251732,73.99000828153147,616,115.8293325526932,94.47096661319326,-0.08606060606060606,74.51581137909359,0.09337216995573927
