Imagen,Varianza,Media,Desviación estándar,Entropía,Contraste,Homogeneidad,Disimilitud,Energía,Correlación,Media GLCM,Desviación GLCM,Entropía GLCM,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,HOG_mean,HOG_std,KAZE_count,KAZE_mean,KAZE_std,ORB_count,ORB_mean,ORB_std,AKAZE_count,AKAZE_mean,AKAZE_std,LoG_mean,LoG_std,Distancia ecluediana imagen original
binary.png,14331.943069048188,171.36692297109315,119.71609360920606,-745431230.0,7732.063636363638,0.8810927377300829,30.321818181818184,0.6742930827198319,0.7300950414547929,1.5258789062499998e-05,0.0026339131561270266,0.9885932797526458,0.0008638467651721203,1.2646120666347944e-07,8.449477625660596e-12,3.100668150086622e-14,-1.585831542168911e-26,2.628833833584903e-19,6.285024531758554e-28,0.1019778847694397,0.1272764503955841,4459,0.07289325445890427,0.10154591500759125,500,134.8164375,74.03762720609429,3301,115.38908229498264,95.00636588537277,-0.0007605056789519544,56.25107896839702,9.013553777489736e-06
binary_resized.png,11938.073074452148,171.34514166666668,109.26148943910727,-1010160700.0,3501.7622871452418,0.7008002699852482,25.748425153032834,0.531997237139354,0.8531983382135241,1.52587890625e-05,0.0020780581871266057,3.9912346437270037,0.0007846010882472708,1.763603517708155e-09,9.686754542124037e-12,6.415357198091479e-13,1.5861035209280249e-24,-6.3352103046150314e-18,-2.0475327605787245e-25,0.11542382836341858,0.11310657113790512,5967,0.0724269300699234,0.1018790602684021,500,131.5059375,74.73811922135914,4504,115.73745377515068,94.95255553323938,-0.0012722222222222223,43.43122306901268,7.023222746798965e-05
blur.png,1635.7501696462996,140.9175239871389,40.4444083854159,-552236540.0,22.652375119617222,0.32108740668591945,3.152133971291866,0.027059042742564026,0.9886815508741956,1.52587890625e-05,0.00010459220571572926,7.665354938475567,0.0008245704147727246,1.2604629422975112e-07,6.092715830748949e-12,9.484521274026462e-15,-9.082368668097157e-28,-2.3990817449170898e-18,2.0912570047296144e-27,0.13219182193279266,0.10103274881839752,511,0.07366444915533066,0.10098786652088165,500,132.4921875,74.72747696774489,455,115.30938569627094,93.6603072521529,0.0021821544858370147,4.0795688997985415,3.0262797849951097e-05
dilated.png,1246.5864695152616,174.89880306342388,35.30703144580781,-711948540.0,49.5325052631579,0.6361404373160605,3.1495923444976084,0.05337787308638143,0.9801020932960466,1.5258789062499998e-05,0.00020794823993483175,7.059977224356323,0.0007017808441610053,6.512154864417387e-08,5.745923984213151e-12,2.2022075217513195e-13,-2.349255251697101e-25,-5.53589368553095e-17,-7.859361561912517e-26,0.1316944807767868,0.10165473818778992,624,0.07226835191249847,0.10199159383773804,500,130.1580625,74.63019716405748,452,114.75021761207022,93.70890728571153,0.011197395172508675,5.782289216232232,0.0001530523788802708
edges.png,13732.851036551316,77.26655532965437,117.1872477556808,-336102880.0,21811.5628708134,0.6645716656289269,85.53554066985646,0.5954449332862518,0.2061261829053235,1.52587890625e-05,0.002325906719601246,1.2065263872605052,0.0021751483262799215,5.93547403948095e-07,3.81771696729651e-11,3.4684728312780996e-11,-9.582709907286505e-22,2.564073351238815e-14,8.214177607538316e-22,0.12873061001300812,0.10540501028299332,4977,0.07760796695947647,0.09798981249332428,500,130.1515625,74.09651875296568,4370,122.70336496980156,92.17287378112239,0.015194827032728496,72.80764052214977,0.0013203151980171338
emboss.png,5075.744551571635,143.7221861289879,71.24425977980005,-577712100.0,3107.135590430622,0.10684988873897315,37.95357320574163,0.06046980429725532,0.6939860276397317,1.52587890625e-05,0.00023571681145415942,9.771451915560553,0.0010814396718830978,1.7651512731686378e-07,2.020606482876715e-12,2.497078425918774e-13,4.8350778235279685e-26,-5.985031274605887e-17,-1.706564384971464e-25,0.14883895218372345,0.07452266663312912,4442,0.0770917683839798,0.0983964279294014,500,131.0915625,74.14503138315199,3982,119.70876320491392,92.87321159132858,-0.00378724184844918,51.105203853007325,0.00022660646599973163
gaussian_blur.png,1724.2859117380185,140.92024626626107,41.52452181227399,-552510200.0,49.703253588516745,0.25292693491970997,4.533538755980862,0.02262829534025317,0.9771946782292339,1.52587890625e-05,8.706477986705472e-05,8.05444355914357,0.0008344574916156334,1.2586463660116482e-07,7.069996122673902e-12,1.1816774323431864e-14,-2.2353654376590373e-27,2.3293420781499908e-18,-2.5824370155012067e-27,0.13647764921188354,0.0951969102025032,712,0.07373395562171936,0.1009371280670166,500,132.08925,75.09356519993906,614,115.67047578362792,93.87037371139907,0.001578335906568629,6.954282701566885,2.0375721090089146e-05
gradient.png,1762.3184217352396,66.21454285583258,41.97997643800243,-226968580.0,248.41505071770337,0.3956085747863144,7.725573205741626,0.03390114982599759,0.9295427782804097,1.52587890625e-05,0.00013154433436224122,8.088327335601619,0.004704628968666108,1.137692725059789e-06,1.9660733732154208e-10,4.8421437903403775e-09,-1.1439343623126182e-18,4.956126828442084e-12,4.583925058129516e-18,0.14451149106025696,0.08256354928016663,2493,0.069256491959095,0.10406026244163513,500,123.0900625,74.1033725699856,1798,123.84391582632797,92.584658207415,0.02097696317470994,12.206641377220311,0.0038497958902079486
gray_scale.png,1452.446549836906,146.30854747236955,38.11097676309157,-576860100.0,409.4297377990431,0.1173085168699178,12.452352153110052,0.013324860444408455,0.8589833571310201,1.5258789062499998e-05,4.9763404581619106e-05,9.111477278644166,0.0008548332123832561,1.2223958864101532e-07,8.26446406969271e-12,2.233172394940569e-14,-7.489183262416673e-27,3.9776315274333856e-18,-5.996095346704959e-27,0.1463743895292282,0.07920582592487335,1028,0.0737731009721756,0.10090852528810501,500,132.8738125,74.25981426191991,888,116.52296558853936,93.65203831122966,0.0002560496507024168,16.627675610762633,0.0
morph_close.png,1161.312886797838,161.69780790925907,34.07804112324882,-648473200.0,36.60919043062201,0.6429917869675437,2.7273837320574166,0.054921078506867484,0.9842189874718821,1.52587890625e-05,0.00021399213584978108,6.975623534273147,0.0007135801207184654,6.472524314436303e-08,1.1725038256471518e-11,3.634470256353107e-13,-7.070944790921425e-25,-9.246176242255102e-17,-2.508498812648366e-25,0.12958291172981262,0.1043127104640007,429,0.0723467618227005,0.1019359901547432,500,131.2660625,74.7406141147241,339,116.70685236229991,94.61320540099207,-0.004310806059586957,4.998474604672171,0.00014125310337391428
morph_open.png,1131.3947212954165,131.68524236819175,33.63621145871539,-508181280.0,188.09906602870814,0.6203763496831801,5.023934928229665,0.05607342447619738,0.9168030615628556,1.5258789062499998e-05,0.00021850468050224273,7.179378384008777,0.001026160267714947,2.685180116261417e-07,1.9960835636007572e-11,2.9440654307482697e-12,-1.865641549190934e-23,-4.932087429848487e-16,-1.2700148377994098e-23,0.12744487822055817,0.10695159435272217,863,0.07317698001861572,0.10134164988994598,500,133.1544375,74.3385841038057,679,115.40302759603081,94.11962396726894,0.010024152743170735,10.4174608460486,0.0001713271177776753
original.png,2082.1587651732066,140.9175558341104,45.630677895174934,-553779700.0,409.4297377990431,0.1173085168699178,12.452352153110052,0.013324860444408455,0.8589833571310201,1.5258789062499998e-05,4.9763404581619106e-05,9.111477278644166,0.0008548332123832561,1.2223958864101532e-07,8.26446406969271e-12,2.233172394940569e-14,-7.489183262416673e-27,3.9776315274333856e-18,-5.996095346704959e-27,0.1468656212091446,0.07830219715833664,1028,0.0737731009721756,0.10090852528810501,500,132.8738125,74.25981426191991,888,116.52296558853936,93.65203831122966,0.0002560496507024168,16.627675610762633,0.0
resize.png,1947.394122664606,140.78842407407407,44.12928871695765,-760311400.0,242.8362353923205,0.140395300402459,9.639590984974957,0.01523091186461014,0.9076820397897708,1.52587890625e-05,5.750576981032422e-05,8.851902070568347,0.0007744324174281838,1.7706923751290378e-09,9.091961537627479e-12,4.974963603986825e-13,1.0502586945156936e-24,-5.3516388241383035e-18,-1.2831587352450629e-25,0.14418399333953857,0.0831114798784256,1368,0.07285265624523163,0.10157504677772522,500,132.520875,74.35732942511031,1193,116.50726230882333,93.97532045051187,0.00011944444444444444,12.611778775201456,8.040088520758052e-05
RGB.png,2082.158765173205,140.9175558341104,45.63067789517492,-553779500.0,394.82713492822967,0.11793807621699982,12.285982775119617,0.01305412218403604,0.873226082725722,1.52587890625e-05,4.865615292903274e-05,9.138250588299753,0.000987665749476766,2.2305110653843334e-07,5.944112869329392e-12,1.1100706534610468e-12,2.8359176159413606e-24,-4.454950200390185e-16,2.9745040770855645e-25,0.1468656212091446,0.07830219715833664,993,0.07391141355037689,0.10080725699663162,500,132.740875,74.36025302024177,868,116.24558056961547,93.81608981855749,0.0001605087362612165,16.289581077844833,0.00013283257534829637
rotate.png,2524.245009952664,136.67813285027847,50.24186511220164,-536945600.0,231.4476937799043,0.17179703219328213,9.122472727272728,0.03558572466342975,0.9407638826168069,1.52587890625e-05,0.00013816671914186173,8.66398663605227,0.0008447072285054294,1.2222447695249295e-07,8.519401022923807e-12,1.169796662911688e-13,-9.666212439946793e-26,1.1418496318097387e-17,-6.552941549502828e-26,0.14463064074516296,0.08231781423091888,1012,0.07184428721666336,0.10229075700044632,500,132.148,74.53856532695005,805,116.26251909174219,93.73085265462143,0.013230505831817417,14.026550783909,1.0125983877837973e-05
segmentation_by_color.png,3085.588098363496,127.98643573790707,55.54807015876876,-500782530.0,1337.0161339712918,0.164942142686337,16.52651866028708,0.058419547562993,0.7413372815786449,1.52587890625e-05,0.00022769064319342995,8.703261116860618,0.0009526254078979551,1.3359795685091045e-07,1.2678068115959377e-11,7.189037334127995e-14,-5.91595189331202e-26,1.7756016314290842e-17,-3.4794148483013775e-26,0.14335814118385315,0.08453913778066635,2255,0.0722949281334877,0.10197275876998901,500,131.398625,74.44186388121523,1741,115.5483187540607,94.68673788199855,0.002793616338260697,26.279942566808323,9.779219617432501e-05
